iso3,year,Agricultural.raw.materials.exports,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
ECU,2013,981939231.11968,192.360177503313,206.171673796777,273.65988830774,247.705307663379,218.207200967698,123.911439558276,128.467658699208,84.4573682245551,88.5561865232429,178.520958273103,75.1415230429902,86.8420826678373,32,31.8125,32.1875,31,30.75,29.5625,29.125,30,31.0625,31,31,31.8125,0.625,0.5625,0.5625,0,-0.0625,-0.9375,-1.3125,-1.1875,-0.375,-0.375,0,0.3125
ECU,2014,1110141327.47921,156.164726402646,180.88458576397,190.339983889197,178.420135972938,240.287134309366,185.373411050621,127.263761044765,126.040237772161,174.280369871976,205.26879885959,81.1830665131816,96.0839216495047,32,32.6875,32.75,32.1875,32,31,30.4166660308838,31,31.875,31.375,31.1875,31.8125,0.625,0.5625,0.75,0.625,1.1875,0.6875,-0.0625,-0.4375,-0.0625,0.1875,0.5,0.4375
ECU,2015,1032066208.60188,173.143324156521,157.260581529059,285.199282115495,261.822798878157,293.925503577018,380.225050685519,328.382484747074,56.3288500858306,63.7532065690375,231.482678624562,151.101437758264,110.706817411728,32,32.5625,31.875,32.4375,32.5625,31.5833339691162,31,31.5625,33,32.375,32.125,32.8125,0.625,0.9375,0.875,0.9375,1.5625,0.9375,0.625,-0.0625,1,1,1.25,1.1875
ECU,2016,1012025681.3295,182.922943636836,163.039436524579,299.172922550902,275.301741158151,133.849308848381,199.739784188883,93.5019034360542,64.1244827435333,189.104635930548,81.6617076604545,103.562588951945,124.05351570058,33.125,32.8125,33.0625,32.6875,31.875,30,30,31.875,32,32,31.9375,32,1.75,1.625,1.625,1.25,1.0625,0.0625,-0.1875,0.125,0,0.25,0.625,0.5
ECU,2017,1013573121.20737,248.588506519551,290.152023979758,349.652270720605,341.638790208466,353.709632146277,205.01473115123,91.312184883056,78.2463824948081,125.759039930421,168.041985329479,79.4271436512876,97.2029066598334,33.25,32.875,33,33,32,32.0833320617676,30,31,32,32,31.25,31,1.125,1.25,1.4375,1.4375,0.9375,0.125,-0.3125,-0.5625,-0.25,0.8125,0.25,-0.0625
ECU,2018,1009733244.8479,136.520613410643,189.119134121849,154.841591701378,171.969307078147,161.649298503772,173.267394085158,141.3599222729,90.7624024538361,72.603320472429,146.565397334261,123.794217443142,114.627536424001,31.9375,31.6875,32.9375,32.1875,32.6875,30,30,31,31.9375,31.1875,31.125,32,0.5625,0.625,0.9375,0.625,1.5,-0.1875,-0.375,-0.375,-0.0625,0.0625,0.5,0.5
ECU,2019,1105188788.04982,269.078709500825,182.34811228538,271.592194221133,202.934605835895,276.597997391954,129.154979326611,190.577985389906,88.1068712436828,147.663652257692,136.640087462769,252.667744341837,127.365592812843,32.25,32.5,32,32.75,32,30,31,31.5625,32,31.5,32,32.625,1.1875,1.3125,1.0625,1.4375,1.1875,0.0625,0.8125,0.0625,0.0625,0.125,1,1.1875
ECU,2020,1332887973.21832,240.033600717661,174.769274938674,159.307516604054,223.105051712763,223.390123678389,138.041028824144,219.504888877779,107.954483956068,171.350036902736,100.91871744078,125.796253710377,111.533284632689,32.8125,33.1875,32,32,32,30.3125,30.3125,31,31.1875,32,31,31.3125,1.5,1.375,1.5,1.5625,1.125,0.25,0,-0.4375,-0.375,0.0625,-0.0625,0
ECU,2021,1192285043.65781,172.570376074395,154.942619847927,281.432262467365,201.787061854771,175.097320590376,168.647677842452,98.7812459169196,101.232570578604,104.515821011821,183.334779443303,163.346139758947,113.665871199134,32.25,31.9375,31.4375,31.9375,31,30,30.375,31.3125,31.75,31.6875,31.125,32,0.75,-0.4375,0.0625,0.8125,0.6875,-0.3125,0.0625,-0.1875,-0.375,0,0.1875,0.625
EGY,1965,343805354.229904,7.99166806061627,1.06499184543383,1.46688691923014,1.24207742082143,0.277375680600225,0.0125517795201312,0.0951159970161007,0.649460975031576,0.127268035212276,3.71237585289177,1.61835349957913,1.324856461457,26,28,32.125,35.125,38.25,43,42,41.8125,40.3125,36,30.9375,26.2857151031494,2,3.25,6.8125,8.1875,11.8125,16,16.1875,17.0625,14.4375,10.625,6,2
EGY,1966,337503853.668172,4.63372292759394,3.11373507147572,1.86958948800345,0.634084701984172,0.603436674843832,0.0229153880788326,0.0951716122647559,0.370556079929145,0.374675160293913,1.19312795549951,7.4636114351097,2.94778790431118,26.5,25.875,31,36.5625,41.0625,43,42,41.3125,40.125,38,34,26.6428565979004,2,3,5.5625,9.6875,12.4375,15.5,16.0625,16.875,15.3125,12.4375,10,3
EGY,1967,286348916.471304,4.11354408747122,1.79351602647203,1.48038647249547,0.480797553074613,0.959364944303665,0.0104249770707077,0.0958984456739202,0.392129903648365,0.118271793761491,3.72855452288785,5.36674103283259,3.59323357695719,25.5,26,28,36.125,39.1875,42.1875,42,41,38.375,35.4375,30.375,26.9375,0,1.75,3.875,8.1875,11.8125,14.1875,15.8125,16.75,14.8125,11.1875,6.125,4
EGY,1968,285033188.995888,2.91971646201171,1.03650332934155,1.5553058312572,0.947057903618828,1.3506139244515,0.039059143306544,0.136842754038794,0.33636741233054,0.171749011030745,2.88711012450075,3.7201381098798,3.64632069337547,25,26,31,36.4375,40.375,43.6875,42.8125,41.8125,40.125,36,30.8125,26.8125,1,2.25,5.25,10,14.375,16.9375,17.1875,17.375,15.375,11.625,7.9375,3
EGY,1969,311165483.303889,9.86222160121083,1.27447976859446,2.80733520610772,1.37907128422382,0.895729234582428,0.0104249770707077,0.0951159970161007,0.328672936223344,0.177282764959021,5.10544622411489,1.7346871091066,0.899227715725775,25,29.1875,34.5625,35,39.375,44.0625,41.375,41.25,42.125,38.125,32,27.0625,1,4.6875,8.4375,8.0625,13.375,16.8125,15.5,16.6875,16.375,12.4375,7.6875,3.125
EGY,1970,352496641.043973,4.80486383648254,0.692507585469175,1.09015981838663,0.868311842201074,0.293440582228687,0.0104249770707077,0.157722570079808,0.310586259106243,0.227782839737163,1.82408947379641,5.41127613413851,2.07675552693141,26.75,27.9375,31.0625,36.625,40.375,42.0625,41.125,41.625,39.9375,35.375,30.8125,25,3,3.4375,7,9.375,12,13.8125,15.5625,16,14.875,10.1875,7,2
EGY,1971,413575199.778927,5.99553514030671,1.68555434195404,1.21513400318964,2.16273931971482,0.346442261258676,0.0104805922987875,0.111438653151493,0.318928542371751,0.156822206332466,0.567858006958354,2.73158453378498,5.76780425748254,27,26.9375,33,34.4375,41.375,42,41.75,41.5,40,36.875,30.5,25,3,2.8125,6.5625,7.6875,13,14.25,15.0625,16.5,14.4375,10.1875,6,3
EGY,1972,386936023.552724,2.46787381295061,1.76434789591473,2.55731234767044,2.10022922014076,0.312584827187688,0.0169875729747914,0.106514925446365,0.313549631634449,0.121667036876407,1.48064867428002,4.70295575595238,2.75433544562424,25,26,31,36.4375,39.8125,42,41.4375,42,41,38.1875,30.0625,25,1,1.6875,6.3125,10.5625,12,14.4375,15.5625,17,15.5625,12.1875,7,1.8125
EGY,1973,506983720.841354,3.97915431856309,1.30725062774347,2.62318045771891,0.841128019275371,0.35672063607095,0.0104326481384235,0.114725704999579,0.310964059173814,0.118164398819185,0.785039651144471,4.84682409510236,1.08210274510842,26,29,31.9375,37.1875,40.5,42.9375,42.25,41,39.5625,37.875,29,27,1,4.125,5.0625,8.625,12.1875,14.5625,16.75,16.1875,15.1875,11.75,5,3.1875
EGY,1974,732722718.453153,11.5015061277349,1.90270642689096,4.1670652268287,0.663222864580842,0.29437174378023,0.0104249770707077,0.107856539919648,0.310808719991129,0.152166266880196,0.450192261482673,2.37316618188095,6.20342951521035,24.4375,27,31.9375,39.125,39.4375,41.9375,41.1875,41.5625,39.375,38,31,24.6875,0.375,2.6875,7.3125,10.0625,12.125,15.0625,16.4375,16.9375,15.375,13.125,7,2
EGY,1975,540325257.331599,4.47167225613454,5.22323621758273,0.839040402701938,1.13723080424205,0.273124137733574,0.0107145597400951,0.0960998112697585,0.333986493684271,0.120835216178114,0.590501510394419,1.2799935646266,5.86251750881045,25,27,31,37,39.3125,42.125,42.0625,41,39.125,36,30.9375,25.7333335876465,0.4375,3.0625,6.0625,11,12.5625,15.25,16.8125,16.75,15.375,11.375,7,3
EGY,1976,434917458.41992,2.94953175274876,2.37502212761626,1.49635171052611,0.732726260488176,0.873024360234179,0.0169012734575592,0.0967326741111209,0.315413700002319,0.381243365114637,1.78375406860025,2.40802969974439,1.02756028209509,25,25.625,31.625,37,40.875,42.625,42.125,41,40.125,38,31.8125,27.375,1,1.6875,5.9375,10,13.6875,14.6875,16.375,16.0625,14.9375,12.5,8,4
EGY,1977,511472554.863842,1.99414060115083,1.17403171748185,2.249337509742,1.61101526888982,0.744321785516861,0.012919990916803,0.10720039030349,0.334903410475572,0.255067016786503,1.68897555283482,1.27119781583177,7.23157543383582,26,28.375,29.0625,34.4375,40.1875,42.1875,42.0625,41.3125,39.875,35,30.8125,25,2,4.75,5.125,9.0625,13.75,15.75,17,17.125,15.625,10.5,6.9375,1.9375
EGY,1978,387737093.235542,6.26808310906972,1.38242235782734,2.04167928385493,0.600171971701808,0.265782993568903,0.0271977601677463,0.119293276276571,0.34079623178114,0.144572804407332,2.41506286380608,3.35660422632906,2.98258562724158,25,27.5,30.9375,37.125,42.125,42.1875,42.875,40,39,38,28.9375,26.25,1,3.75,6.375,9.3125,14,15.125,17.0625,15.375,14.9375,12.5625,5.25,3.125
EGY,1979,432723671.052058,1.29644068032412,2.71380053939205,1.83902158573768,0.43269139841735,1.25175618179869,0.0137906568093456,0.0951159970161007,0.348734439467544,0.132871748423464,1.62411425813539,2.81788105199965,5.42615263417349,26,29.4375,32.375,38.25,40.5625,43.125,41.875,41.9375,40.125,37.625,32.9375,25,1.5625,4.5625,7.375,10.625,12.6875,16.125,16.1875,16.8125,14.9375,12.5625,8.5,2
EGY,1980,473726920.809554,2.34162207767847,4.74874762004003,1.69092539654677,0.708797498573568,0.357163035977219,0.0104249770707077,0.118129739620708,0.310586259106243,0.123712338651203,0.562570938389564,2.90444058884906,3.42469580115104,26,26,32,37,41.625,42.375,42,41.5625,39.1875,37.6875,32,27,1.6875,2.625,6.4375,9.1875,12.6875,15,16.8125,17.1875,14.375,11.8125,8.125,3
EGY,1981,503451352.237411,3.39320046171356,2.00598701387307,1.1714045550553,0.699162005393412,0.273413596994004,0.0104288125994217,0.0951159970161007,0.321218778304104,0.118256451614629,0.835083758717402,2.36364041081589,0.703450062965169,25,26,31,37.125,39.625,42,42,41.8125,39.6875,38,29.0625,27,-1,2.625,7.125,9.8125,11.8125,15.375,16.5625,16.9375,14.8125,12.5625,5,3.4375
EGY,1982,443298061.387556,4.18692577247122,7.47124907853332,2.18008881240018,0.97209373199595,0.559756789331322,0.0108277079263195,0.0951159970161007,0.318179268595694,0.150531391531741,0.886146878567017,4.63845633746483,3.36613957009622,27,25,29,37.25,38.625,42,42,41.8125,40.5,37,28.9375,25,3,1.8125,4.875,10.4375,11.5625,14.8125,15.8125,16.8125,15.4375,12.1875,5.125,2
EGY,1983,483548054.948465,7.01579164733282,3.01938393168282,2.46846490018996,0.390845069992943,0.312902730190626,0.0508610767447517,0.0951159970161007,0.310586259106243,0.119223005841616,1.10781485716298,3.61802308760919,2.70100977353754,23,25.125,28.5,34.1875,39.9375,42.375,43.4375,41.8125,39.1875,35.875,32.25,27,0,1.375,4.375,7.6875,12,15,16.8125,16.5625,14.8125,10.5,7.75,3.4375
EGY,1984,529284346.067616,2.45227468991038,0.811880945864735,2.47191032658246,0.505876607707398,0.272205592543755,0.0104249770707077,0.0951159970161007,0.310586259106243,0.118164398819185,1.35453805789219,3.90582342148079,3.07602317278491,26,28,33,37,41.9375,41.1875,41.3125,41.1875,39.875,37.625,30.5,26.125,1,2.75,6.375,8.625,13.25,14,15.5625,15.8125,14.8125,12.125,7,3
EGY,1985,449093781.601242,2.41678560730247,3.36760904069735,3.1171074526904,1.02157905052041,0.365360448111778,0.0104268948350647,0.0951159970161007,0.310586259106243,0.118179740952331,1.1607777755096,2.81358653335995,9.39024284416618,28,26.0625,32.875,35.9375,41,43,41.5625,42,39.5,35.125,32,27.25,4,2.25,5.5625,9.1875,14,15.375,15.75,17.0625,14.8125,10.1875,8,4.4375
EGY,1986,472382200.273654,1.49782971168882,2.96810096023583,1.4415372437636,1.48306070564897,1.5449126116033,0.0130580699928025,0.0951275036022428,0.312964289097945,0.305064573978886,0.67834546972648,6.76716538277592,2.85023134834116,26,28.625,33,36.25,37.125,43,42.9375,42.5,41.125,36.9375,30.25,25,2,4.25,6.875,10.6875,11,15.8125,16.625,17.4375,16.6875,12,6.1875,2
EGY,1987,453005295.79525,1.8057947134043,1.61700709514153,3.43459392714264,0.497189482179907,0.297145116772479,0.0104249770707077,0.0951159970161007,0.337811740570801,0.118164398819185,1.72986057353837,1.48620380996176,8.02329795194225,26.125,28,32,35,40,41.9375,42.9375,42,40.4375,35.875,30.8125,27,2.4375,4,4.4375,7.6875,12.375,14.625,17,16.875,14.8125,10.6875,6.4375,4
EGY,1994,276769274.257837,5.55515782344182,1.14821797973685,2.64264587066146,0.431284969881172,0.352293673014007,0.013178889178158,0.132451069932494,0.323811598795393,0.126417795332773,2.95152448011198,10.775805455443,3.72762057142308,27,27,30,38,40.125,42,44.25,42.1875,40,39.9375,29.9375,25,3.6875,3,5.875,10.625,13,14.625,17,17.1875,16.4375,14.125,7,2
EGY,1995,210559838.565454,1.48636871347694,4.29716297410756,1.13633991871286,0.914767158522073,0.464832722928676,0.0133936790239046,0.0998386336057857,0.32960325315933,0.134785330495716,0.861267065803683,2.44220809576203,1.17726145196282,27,26.9375,32,36,40.375,44.375,44.3125,43.1875,41.25,38.25,29.9375,26.5625,1.75,3.1875,6.6875,7.8125,11.5625,16.4375,17.1875,17.1875,15.8125,11.4375,5.75,3.25
EGY,1996,149777167.681758,4.2741517847888,1.21930907449956,2.05547181983833,1.18948837654764,0.30402235452048,0.013178889178158,0.0999027417047362,0.314002224297045,0.275896997639384,1.43032218823932,3.33439988294864,1.41440091518861,27,28,32,36,42.25,42.5,42.8125,43,42.375,37,31,27.2857151031494,2.8125,4.125,6.375,7.875,13.6875,14.5,16.9375,16.875,16.0625,11.1875,8,3.8125
EGY,1997,150455546.42969,3.54607973132659,2.84280514926171,3.05485165546682,0.565866628438852,0.627769068649354,0.0115238570394729,0.100285473197068,0.314138385570966,0.142504174050816,2.54877266305064,1.5618342426727,2.94428434406744,27,24.9375,29.0625,36.0625,40.5625,43.1875,43.25,43,41,37.0625,31.5625,26.6666660308838,3.1875,1,4.8125,7.5625,13,15.375,17.1875,16.5,14.375,11.625,8.1875,3
EGY,1998,186915815.979205,2.38750960473937,3.30026931701678,2.418669013662,0.966287524026458,1.53660563831042,0.0131961490848051,0.118145629098332,0.341188926199447,0.127740992808697,0.640687556129753,2.02544167790426,2.96614274604348,26,27,29,38.125,41.625,42,43.125,44.5,41,38,32.5,27.9375,2.6875,3.5625,5.0625,10.5,13.3125,14.875,17.1875,18,16.8125,12.5,8,4
EGY,1999,279527241.298017,1.98664806051172,3.58342668773042,0.684683837881012,0.539720180620739,0.539778030801241,0.0131884780045154,0.104253878880403,0.376987221219553,0.128597686372425,0.574463746265542,1.45336604996917,1.25507360558137,27,30,31.5,35.0625,41.125,42.3125,43.25,43.0625,41.4375,37.9375,32.9375,27.6875,3,3.3125,6.6875,8.8125,13.375,15.0625,17,18.0625,16,12.5625,8.125,4
EGY,2000,264172234.941761,6.89726035271312,1.54178267614484,1.28726115479869,0.602594088524667,0.398473504699261,0.0131884780045154,0.0989750904602922,0.314859465793365,0.15657750574741,2.57996972496317,4.20413494047467,4.67575707328433,26,26.8125,30,38,40.375,42.25,43,43,40.5625,35.625,31,26.6875,1.4375,1.75,4.9375,10.1875,12.5625,15,18,16.75,15.375,11.0625,7.1875,4
EGY,2001,255138497.142841,2.2478743212577,2.34315147137555,1.15094672177523,0.613821991747025,0.322516454501468,0.0131884780045154,0.0999027417047362,0.313862227303516,0.121712266284905,1.33619080691611,1.85774077983169,3.88224358388931,26,27,33.6875,37.3125,41.125,42.75,43.4375,43.8125,41,36.1875,31.5625,27,2.75,2.8125,8.8125,9.5625,13.4375,15,17.375,17.9375,16.1875,11.9375,7.3125,3.5625
EGY,2002,449690786.186896,6.10055111083435,3.59582874100471,0.841977721762601,0.770373163257856,0.349611102275598,0.0131884780045154,0.0971123915498298,0.321096041776187,0.144248188377552,1.61405717435654,1.42200314262599,3.27802318532903,24,28,32.625,37.125,39.625,42.0625,44.375,43.1875,41.625,37.875,32.9375,26.9375,1.0625,3.6875,7.9375,9,12.375,14.8125,18.4375,18.1875,16.8125,12.4375,8.3125,4
EGY,2003,506773999.550141,1.8932502553411,3.42125089685586,2.6491650857612,0.489784017193236,0.285443648673656,0.0180154954314451,0.114038596659597,0.314021401955475,0.122130688038106,0.498505977393065,1.84487629638732,3.87923051658806,27,26,28.9375,37.5625,41.375,43.375,42.5625,42.9375,40.9375,37.9375,32.375,26.5625,4,2.375,5.3125,9.625,14.8125,16.125,17.4375,17.8125,15.8125,12.5,8.375,3
EGY,2004,689462663.40905,6.07322349094812,3.10794248364708,1.7095564556425,0.430196377324428,0.457567245735186,0.0131884780045154,0.097123898135972,0.313900582631807,0.122547698426956,0.512433639652947,2.68847307130745,2.65970079251086,26,27,32.25,36.875,42.625,42.25,43.375,42,40.25,38,31.9375,26.5625,2.3125,2.875,7.0625,9.0625,12.8125,14.25,17.5625,17.1875,15.375,13.0625,8.375,3.4375
EGY,2005,300882620.396661,3.96357313765315,3.51618798471583,2.92235663642375,1.03068694072807,0.273540922324852,0.0143276311688059,0.11510076540019,0.318463795117968,0.166921795507303,0.666203482394873,2.15747282945875,2.72552035257549,25,28.625,32,37.1875,39.125,42.9375,43.25,43,41.375,36.9375,30.6875,28,2.75,3.125,6.875,9.625,12.4375,14.5,17.4375,17.75,15.9375,11.4375,6.625,5
EGY,2006,251038594.927952,3.20646949583249,2.34738030587559,1.58030068932142,1.42168163312539,0.292776435627921,0.0145615989187445,0.0971123915498298,0.34365542343183,0.124151316292792,0.769590400422267,1.70327428079074,2.84224937976335,27,29,33,36.125,40.3125,43.9375,42.625,43.5,41.25,37.875,29.9375,25.9375,2.4375,3.9375,6.9375,9.6875,12.4375,15.5,17.1875,18,16.0625,12.5,6,2.4375
EGY,2007,309685956.361574,2.83491341464494,3.9299946202982,1.04285488255212,0.918777598627655,0.708929402430791,0.0201768181022416,0.122452658711126,0.353424623363971,0.221832387950631,0.799786169493434,1.90934431089026,1.67962609139454,25,27.9375,32.0625,37.0625,41.1875,43.1875,42.875,43,39.5625,38.125,32,27,1.6875,3.6875,6.75,8.5,13.8125,15.6875,18,18,15.8125,12.8125,7.6875,3.75
EGY,2008,433992040.691389,8.2733600901262,2.52831960718561,0.66022669034117,0.525686375146955,0.339895414016471,0.0131884780045154,0.0971123915498298,0.313862227303516,0.136302976908769,2.39521353023687,0.990101043869927,1.87643368759722,25,26.8125,34.875,38,41,44.1875,43.125,43.5,41.9375,37,32.4375,28,0.75,1.5625,8.125,9.8125,12.8125,16.1875,17.5625,17.9375,16.875,11.75,8.3125,4.875
EGY,2009,488253644.458878,1.48816409823778,2.28435430870868,0.868580952259858,0.339292832348186,0.298054983535334,0.0131884780045154,0.0971123915498298,0.322467243977305,0.133523875949764,0.673429782578654,1.70552632414392,2.37017079262362,27.1875,29,31,39,40.4375,43.9375,43.9375,43.8125,41.3125,38.6875,31.8125,27.8571434020996,3.1875,3.875,6.375,8.9375,13.5625,17,17.375,17.5625,15.875,13.8125,8,4.5
EGY,2010,769250789.031715,2.1050937382442,1.95198553264022,0.629030728663526,0.338222381645993,0.280000853696601,0.013228751101736,0.126311478328763,0.567660052762528,0.125327798414172,0.684965043183246,0.932069086437989,2.78345193273476,28,30,34,38.0625,41.25,44.5625,44.3125,44.1875,42,40.0625,34.25,28.5,4.875,6.125,8.8125,10.5625,13.875,16.875,17.5625,18.9375,16.8125,14.625,9.5625,5.0625
EGY,2011,797478375.923512,2.36233722056763,1.99812135821304,1.47350773193518,1.22222383967771,0.426091865424653,0.0151445998113812,0.0978647039305326,0.313862227303516,0.158330587562186,0.599611412150824,5.12134317955189,1.49101109341834,26,29,32,36.125,40.5,43.0625,43.4375,43,40.375,37.0625,29.25,26.6875,3,5.0625,6.4375,9.6875,13.875,16,18.4375,18.375,16.8125,12.4375,5.6875,3
EGY,2012,698827954.879391,4.08605735683851,1.91516087539083,1.19511496032016,0.375808219491393,0.368882257386759,0.0118096042647341,0.0971488291229087,0.317285439892849,0.121991911541811,0.750334662334132,2.887973081548,3.80837794839101,25,28.875,30.75,38.125,42.0625,44.4375,44.375,43.5,41,39,33.1875,27.125,1,3.0625,5.8125,10.3125,14.75,17.1875,19.0625,19.375,17,14,9,4
EGY,2013,583145344.315232,8.28705084993955,1.30244094217165,0.619034187977401,0.479734437808225,0.537745429100609,0.0151522708573785,0.0971123915498298,0.615170419353325,0.121972698972644,0.538348615043787,1.47662217089985,5.22265010147523,28,30,34.0625,36.125,42.125,43.8125,42.625,43,41.9375,36,33.1875,26.9375,3,4.8125,8.8125,10,15.3125,16.4375,17.4375,18,16.375,11.1875,9,4
EGY,2014,574635119.505342,2.98643026750131,3.90862899551973,1.55863785242017,0.407115250149752,0.645643012325533,0.0152270637267424,0.119700116295414,0.349595966844626,0.147951017890323,0.836827645230902,4.28669439306029,1.02255732197133,27.5625,28.25,33,38.25,40.75,43.125,43.1875,43,41.0625,38,31.9375,28.9375,3,4.1875,7.875,11,14.6875,16.1875,17.8125,18.8125,16.75,12.1875,8,5
EGY,2015,542077661.581597,3.31323700229146,1.84654960315875,1.714925942567,0.659774906204596,0.527346326988711,0.0161149894630627,0.0971123915498298,0.314690702331052,0.186943751666381,2.26339254850289,3.55401692919641,3.57769637756751,26,29.4375,34,35.6875,41.4375,43.75,44.0625,44.8125,43.875,39.0625,32.5625,25.25,2,3.8125,8.0625,8.8125,15,14.8125,17.8125,19,18.375,14.0625,8,2.0625
EGY,2016,587955615.594628,4.36505730729179,0.993754682467462,1.301806384026,0.62339747731293,0.393517882313697,0.0152270637267424,0.104576063964512,0.315475068289138,0.127677490423202,1.23180694274442,2.2952459304256,2.35592484906037,26,29,34,38.75,41.9375,45.0625,43.1875,43.1875,41,38.9375,32.9375,26.75,2,5,8.8125,12.1875,14.75,17.8125,18.5625,18.8125,17.0625,13.4375,9,3
EGY,2017,455654900.910019,1.64396603846646,1.63063225353462,0.907406465030678,0.908802814354155,0.400051150211493,0.0151522708573785,0.0971123915498298,0.331657180992984,0.132675300331414,0.770266807764705,1.46872076265521,1.71311532650126,28,26.0625,32,37.3125,43.125,46.0625,44.125,44,41.3125,37,31.625,29,2,1.875,6.9375,10.1875,14.125,16.8125,19.1875,18.9375,16.8125,12.1875,7.0625,5.75
EGY,2018,462561686.695601,4.99992137825692,4.50187935635114,0.736840350577969,3.23434075160137,0.490299597428269,0.0153785671292364,0.115085149159293,0.33960333239286,0.134422215672816,0.895321710105504,6.15207091828648,5.89208793993691,26.6666660308838,31,35,37.25,42.5,45.625,42.5625,43.25,43,38,31.75,26.8666667938232,2.0625,6.4375,9.5,11.0625,16.8125,17.1875,18.8125,18.5625,17.375,13.6875,8,3.0625
EGY,2019,490768493.429678,2.69898572146673,4.58642485592858,1.33083288047043,0.840632014891608,0.868127117307823,0.0151311754585958,0.0974633428089529,0.354584921991562,0.133482435594155,2.32745881676308,1.50471315157765,3.77639080083381,27.5,27.6875,30.0625,36.1875,41,46,44,43.75,42.125,39.625,32.1875,27,1.875,3.6875,6.25,9,15,18,18.8125,19.0625,17,14,9,4
EGY,2020,470220756.015321,4.68429009768519,5.68507684581382,2.56883861901808,0.556047748209038,0.469929471669131,0.0151311754585958,0.104576063964512,0.363318431296024,0.125159131461339,1.54441827962112,4.93913266819225,1.94395464957652,24.5,27,32,36.4375,40.0625,41.6875,43.5625,43.8125,43.5,40,30.9375,28.6875,1,3.625,7.75,10,13.3125,15,18.75,18.875,18.8125,15,7,5
EGY,2021,587593977.79418,2.31849083793128,2.61037152255741,1.35269122694777,0.562944585195679,0.36123282194021,0.0153114453401621,0.0973655367215816,0.346510280286033,0.125977378239699,1.00285135369706,5.87078567459407,5.28403179625512,28,27.8125,32.625,37.625,41.75,43.125,46,44.375,42,38,33.5625,27.0625,4,4,7.0625,10.0625,15,16,19,19.0625,16.8125,13.4375,9.4375,4
ERI,2000,3609015.78408605,3.30507981852718,3.75104475949113,3.45523519775231,29.1473147068938,11.7712318061149,22.9367439505376,95.4593672843829,79.8958273561034,45.088205148096,20.5700050817777,14.430984404479,6.76745868452812,36.25,37.625,38.6875,41.25,41.0625,41,42.5,41.8571434020996,39,38,37.625,36.25,8.875,9.8125,9.25,13.5625,13.25,12.5625,12.125,12.1875,10.8125,9.3125,8.875,7.75
ERI,2001,3819896.89203623,19.8280758398036,21.591210835621,8.58698859188247,11.3612675007075,14.1713447289924,14.7125754889152,106.49781072303,92.629853238145,21.8414647389765,22.7226776939549,18.1327579674655,29.5892821259695,35.25,37,39.9375,42.9375,42,40,41.4285697937012,40.8571434020996,39.125,38.6875,38,37.8125,8.4375,9,11.25,13.6875,12.875,11.875,11.875,11.75,10.625,10,8.8125,8.875
ERI,2002,16267932.6890239,19.9165632637396,22.927805678179,8.54091782576009,9.17980921039843,14.2051972738684,20.9095994726028,86.9824010914319,104.801656075046,18.1699170119142,11.9688021669649,16.6635601699352,20.1332083021737,34.625,38.125,39.5625,42.25,42,41,42.875,42.2857131958008,39,39,39,36,7.875,10.6875,11.25,13.0625,13.6875,12.875,12.875,12.4375,10.8125,10.8125,9.875,8.125
ERI,2003,1819062.39115387,19.8228413272394,37.9522556087946,8.83620649778271,7.47884695040037,17.2628097318623,21.0180405400795,123.829595414253,120.442843168076,38.4982666799467,9.84321603317783,12.5172197067574,20.7065773301745,36.375,38,40,42,42.6875,40.75,40.875,40.2857131958008,39,38.8125,37.625,37,9.5,9.8125,10.1875,12.125,13.5,12.5625,11.625,12.25,11.3125,9.875,9.3125,7.875
ESP,1962,32565673.4812352,83.6448375047055,47.8977214560267,124.301402423103,67.912027072512,47.9746366812315,31.9011436283604,7.61100836642011,5.39316831558419,49.3114619725986,87.8516988083643,73.8688098193448,76.8082381438815,21,20.3636360168457,22.0666675567627,23.7333335876465,27.5,31.9375,36,37.125,33.0625,26,22.6666660308838,21.7777786254883,-7.9375,-9.5625,-8.625,-4.9375,-2,1.375,4.8125,5.9375,3.1875,0.375,-6.8125,-10.1875
ESP,1963,40232555.3576456,130.778720010523,104.791762583751,52.2023901619487,68.4534352720708,31.2649462931282,58.4915819085649,19.3924413777699,27.4626884982452,76.6106018491837,29.7792195864523,145.053093313554,114.490514332161,21.0666675567627,21,23,23.466667175293,26.8125,30.9375,36.375,35,30.8125,28,24.3999996185303,21,-11.75,-12.1875,-6.875,-4.8125,-2.0625,2,5.4375,4.3125,2.375,-0.9375,-3,-10.125
ESP,1964,40854859.6190882,18.631792698799,119.526968497956,87.5687013189573,41.4486840685989,29.3317039218474,47.2250886339821,12.896060967633,10.4262122902345,34.9187911175646,32.0308908629689,44.2229154647445,71.8223432641488,20.2000007629395,21.5555553436279,23.1333332061768,22.2727279663086,29.9375,32,36.5,36,33.9375,26.5454540252686,24,20.1333332061768,-11.3125,-8.4375,-7.5,-4.875,0.25,2.5625,6,5.1875,4.4375,-2.0625,-5.3125,-9.0625
